id,name,artist_id,artist,playlist_id,playlist,genres,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,key,mode,time_signature
4VqPOruhp5EdPBeR92t6lQ,Uprising,12Chz98pHFMPJEknJQMWvI,Muse,37i9dQZF1DWXRqgorJj26U,Rock Classics,"modern rock,permanent wave,rock",0.602,0.905,-4.046,0.0775,0.000202,0.064,0.117,0.411,128.019,304840,2,1,4
2K2M0TcglCRLLpFOzKeFZA,Sunshine Of Your Love,74oJ4qxwOZvX6oSsu1DGnw,Cream,37i9dQZF1DWXRqgorJj26U,Rock Classics,"album rock,blues rock,british blues,classic rock,folk rock,hard rock,psychedelic rock,rock,singer-songwriter,supergroup",0.683,0.594,-8.289,0.0347,0.385,8.61e-05,0.121,0.734,115.099,250400,2,1,4
08mG3Y1vljYA6bvDt4Wqkj,Back In Black,711MCceyCBcFnzjGY4Q7Un,AC/DC,37i9dQZF1DWXRqgorJj26U,Rock Classics,"australian rock,hard rock,rock",0.31,0.7,-5.678,0.047,0.011,0.00965,0.0828,0.763,188.386,255493,9,1,4
7Jh1bpe76CNTCgdgAdBw4Z,Heroes - 2017 Remaster,0oSGxfWSnnOXhD2fKuz2Gy,David Bowie,37i9dQZF1DWXRqgorJj26U,Rock Classics,"art rock,classic rock,glam rock,permanent wave,rock",0.489,0.758,-6.491,0.0297,0.000678,0.49,0.092,0.435,112.113,371413,7,1,4
70YvYr2hGlS01bKRIho1HM,La Grange - 2005 Remaster,2AM4ilv6UzW0uMRuqKtDgN,ZZ Top,37i9dQZF1DWXRqgorJj26U,Rock Classics,"album rock,blues rock,classic rock,hard rock,rock",0.545,0.64,-9.937,0.224,0.00249,0.0304,0.196,0.606,80.544,230480,4,0,4
6gXrEUzibufX9xYPk3HD5p,Life in the Fast Lane - 2013 Remaster,0ECwFtbIWEVNwjlrfc6xoL,Eagles,37i9dQZF1DWXRqgorJj26U,Rock Classics,"album rock,classic rock,heartland rock,mellow gold,rock,soft rock,yacht rock",0.667,0.755,-7.246,0.069,0.0966,6.94e-05,0.0523,0.883,109.535,286220,9,1,4
1GqlvSEtMx5xbGptxOTTyk,Peace of Mind,29kkCKKGXheHuoO829FxWK,Boston,37i9dQZF1DWXRqgorJj26U,Rock Classics,"album rock,classic rock,glam metal,hard rock,mellow gold,rock,soft rock",0.419,0.677,-6.183,0.0343,0.00101,9.99e-05,0.211,0.684,127.678,303587,4,1,4
6GtX0jaNL8IjVQfrDBx81z,Bullet With Butterfly Wings - Remastered 2012,40Yq4vzPs9VNUrIBG5Jr2i,The Smashing Pumpkins,37i9dQZF1DWXRqgorJj26U,Rock Classics,"alternative metal,alternative rock,grunge,permanent wave,rock,spacegrunge",0.404,0.72,-9.18,0.0623,5.59e-05,0.836,0.0466,0.475,121.864,258467,10,0,4
5uvosCdMlFdTXhoazkTI5R,Light My Fire,22WZ7M8sxp5THdruNY3gXt,The Doors,37i9dQZF1DWXRqgorJj26U,Rock Classics,"acid rock,album rock,classic rock,hard rock,psychedelic rock,rock",0.413,0.725,-5.787,0.0324,0.369,2.16e-05,0.0905,0.44,124.618,429760,3,0,4
2kkvB3RNRzwjFdGhaUA0tz,Layla,2rc78XDH9zuJP6bm78lU8Z,Derek & The Dominos,37i9dQZF1DWXRqgorJj26U,Rock Classics,"album rock,blues rock,british blues,classic rock,country rock,electric blues,folk rock,hard rock,heartland rock,mellow gold,psychedelic rock,rock,singer-songwriter",0.404,0.902,-3.88,0.0665,0.577,0.297,0.287,0.497,115.669,423840,1,1,4
2Cdvbe2G4hZsnhNMKyGrie,I Love Rock 'N Roll,1Fmb52lZ6Jv7FMWXXTPO3K,Joan Jett & the Blackhearts,37i9dQZF1DWXRqgorJj26U,Rock Classics,"glam punk,rock",0.535,0.716,-5.025,0.0431,0.326,0,0.659,0.901,94.379,175173,4,1,4
48UPSzbZjgc449aqz8bxox,Californication,0L8ExT028jH3ddEcZwqJJ5,Red Hot Chili Peppers,37i9dQZF1DWXRqgorJj26U,Rock Classics,"alternative rock,funk metal,funk rock,permanent wave,rock",0.592,0.767,-2.788,0.027,0.0021,0.00165,0.127,0.328,96.483,329733,9,0,4
4pbG9SUmWIvsROVLF0zF9s,I Want To Hold Your Hand - Remastered 2015,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,37i9dQZF1DWXRqgorJj26U,Rock Classics,"beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock",0.49,0.715,-5.549,0.0476,0.386,0,0.311,0.866,130.726,145747,7,1,4
7e89621JPkKaeDSTQ3avtg,Sweet Home Alabama,4MVyzYMgTwdP7Z49wAZHx0,Lynyrd Skynyrd,37i9dQZF1DWXRqgorJj26U,Rock Classics,"album rock,classic rock,hard rock,rock,southern rock",0.596,0.605,-12.145,0.0255,0.181,0.000331,0.0863,0.886,97.798,283800,7,1,4
5ghIJDpPoe3CfHMGu71E6T,Smells Like Teen Spirit,6olE6TJLqED3rqDCT0FyPh,Nirvana,37i9dQZF1DWXRqgorJj26U,Rock Classics,"grunge,permanent wave,rock",0.502,0.912,-4.556,0.0564,2.55e-05,0.000173,0.106,0.72,116.761,301920,1,1,4
07GvNcU1WdyZJq3XxP0kZa,Go Your Own Way - 2004 Remaster,08GQAI4eElDnROBrJRGE0X,Fleetwood Mac,37i9dQZF1DWXRqgorJj26U,Rock Classics,"album rock,classic rock,rock,soft rock,yacht rock",0.583,0.947,-5.12,0.0378,0.0185,0.00109,0.0679,0.803,135.448,223613,5,1,4
4nuUssdgKFy2QyYHHNkZQW,Sunday Bloody Sunday - Remastered 2008,51Blml2LZPmy7TTiAg47vQ,U2,37i9dQZF1DWXRqgorJj26U,Rock Classics,"irish rock,permanent wave,rock",0.543,0.944,-7.495,0.0543,0.402,0.000564,0.0373,0.735,101.174,279440,6,1,4
4bHsxqR3GMrXTxEPLuK5ue,Don't Stop Believin',0rvjqX7ttXeg3mTy8Xscbt,Journey,37i9dQZF1DWXRqgorJj26U,Rock Classics,"album rock,classic rock,hard rock,heartland rock,mellow gold,rock,soft rock",0.5,0.748,-9.072,0.0363,0.127,0,0.447,0.514,118.852,250987,4,1,4
5OQsiBsky2k2kDKy2bX2eT,Learn to Fly,7jy3rLJdDQY21OgRLCZ9sD,Foo Fighters,37i9dQZF1DWXRqgorJj26U,Rock Classics,"alternative metal,alternative rock,modern rock,permanent wave,post-grunge,rock",0.465,0.919,-4.025,0.0408,1.83e-05,2.07e-05,0.262,0.537,135.997,235293,4,1,4
43DeSV93pJPT4lCZaWZ6b1,The Boys Are Back In Town,6biWAmrHyiMkX49LkycGqQ,Thin Lizzy,37i9dQZF1DWXRqgorJj26U,Rock Classics,"album rock,blues rock,classic rock,glam metal,hard rock,irish rock,metal,rock",0.445,0.706,-9.803,0.0461,0.234,0.000252,0.205,0.768,80.823,266720,8,1,4
7EZC6E7UjZe63f1jRmkWxt,Zombie,7t0rwkOPGlDPEhaOcVtOt9,The Cranberries,37i9dQZF1DWXRqgorJj26U,Rock Classics,"irish rock,pop rock,rock",0.309,0.649,-8.994,0.035,0.0158,0.00591,0.367,0.312,166.915,306440,7,1,4
0cJPLFrlV7TTCyPLupHzcH,Won't Get Fooled Again - Original Album Version,67ea9eGLXYMsO2eYQRui3w,The Who,37i9dQZF1DWXRqgorJj26U,Rock Classics,"album rock,british invasion,classic rock,hard rock,rock",0.686,0.92,-6.231,0.0566,0.301,0.27,0.0807,0.225,135.027,511400,2,1,4
3IOQZRcEkplCXg6LofKqE9,Iron Man - 2012 - Remaster,5M52tdBnJaKSvOpJGz8mfZ,Black Sabbath,37i9dQZF1DWXRqgorJj26U,Rock Classics,"album rock,alternative metal,birmingham metal,classic rock,hard rock,metal,rock,stoner rock,uk doom metal",0.336,0.792,-10.875,0.084,0.00351,0.00175,0.0437,0.427,155.587,355304,9,1,4
29SyMC0plk6qw8NMF7lfRL,You Really Got Me,1SQRv42e4PjEYfPhS0Tk9E,The Kinks,37i9dQZF1DWXRqgorJj26U,Rock Classics,"album rock,art rock,british invasion,classic rock,folk rock,glam rock,protopunk,psychedelic rock,rock,singer-songwriter",0.573,0.939,-6.441,0.0808,0.493,0,0.0994,0.963,137.382,134253,8,1,4
7snQQk1zcKl8gZ92AnueZW,Sweet Child O' Mine,3qm84nBOXUEQ2vnTfUTTFC,Guns N' Roses,37i9dQZF1DWXRqgorJj26U,Rock Classics,"glam metal,hard rock,rock",0.446,0.952,-5.321,0.0523,0.0901,0.0857,0.112,0.624,125.303,356067,6,1,4
5SAUIWdZ04OxYfJFDchC7S,Smoke on the Water,568ZhdwyaiCyOGJRtNYhWf,Deep Purple,37i9dQZF1DWXRqgorJj26U,Rock Classics,"album rock,classic rock,hard rock,metal,rock",0.632,0.586,-11.333,0.0284,0.0983,0.581,0.0535,0.89,114.243,342173,0,1,4
3qLZ866ZfaK0B0R5FIqXLG,She Sells Sanctuary,49DW3KvkyjHO35mK1JnSyS,The Cult,37i9dQZF1DWXRqgorJj26U,Rock Classics,"album rock,hard rock,new wave,rock",0.55,0.765,-8.684,0.0287,4.76e-06,0.873,0.132,0.419,139.46,252533,7,1,4
3RZMzCvYsmJ0u2ioKTOsmJ,Honky Tonk Women - Mono Version,22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,37i9dQZF1DWXRqgorJj26U,Rock Classics,"album rock,british invasion,classic rock,rock",0.562,0.779,-6.705,0.0592,0.363,0.0292,0.066,0.967,119.602,179387,7,1,4
7ygpwy2qP3NbrxVkHvUhXY,Wonderwall - Remastered,2DaxqgrOhkeH0fpeiQq2f4,Oasis,37i9dQZF1DWXRqgorJj26U,Rock Classics,"beatlesque,britpop,madchester,permanent wave,rock",0.375,0.893,-4.097,0.0406,0.000509,0,0.187,0.434,174.323,258773,2,1,4
6qLEOZvf5gI7kWE63JE7p3,Interstate Love Song - 2019 Remaster,2UazAtjfzqBF0Nho2awK4z,Stone Temple Pilots,37i9dQZF1DWXRqgorJj26U,Rock Classics,"alternative metal,alternative rock,classic rock,grunge,hard rock,nu metal,post-grunge,rock",0.215,0.927,-7.327,0.0452,0.000273,0.00661,0.126,0.49,170.814,194853,9,1,4
58XWGx7KNNkKneHdprcprX,Rock You Like A Hurricane,27T030eWyCQRmDyuvr1kxY,Scorpions,37i9dQZF1DWXRqgorJj26U,Rock Classics,"album rock,german hard rock,german metal,german rock,hard rock,rock",0.482,0.617,-12.931,0.0458,0.00543,0.000146,0.284,0.718,125.697,252493,4,0,4
6zeE5tKyr8Nu882DQhhSQI,Dust in the Wind,2hl0xAkS2AIRAu23TVMBG1,Kansas,37i9dQZF1DWXRqgorJj26U,Rock Classics,"album rock,classic rock,hard rock,heartland rock,mellow gold,progressive rock,rock,soft rock",0.475,0.322,-10.687,0.0283,0.367,0.00056,0.11,0.387,93.503,206267,7,1,4
669cOBjpY4Y5O98Nmk6139,Surrender,1LB8qB5BPb3MHQrfkvifXU,Cheap Trick,37i9dQZF1DWXRqgorJj26U,Rock Classics,"album rock,beatlesque,classic rock,glam metal,glam rock,hard rock,heartland rock,mellow gold,power pop,rock,soft rock",0.524,0.953,-7.097,0.0416,0.00757,5.02e-06,0.771,0.869,133.828,253827,0,1,4
4nXkbcTj3nyww1cHkw5RAP,Long Train Runnin',39T6qqI0jDtSWWioX8eGJz,The Doobie Brothers,37i9dQZF1DWXRqgorJj26U,Rock Classics,"album rock,classic rock,country rock,folk rock,hard rock,heartland rock,mellow gold,rock,singer-songwriter,soft rock,yacht rock",0.575,0.912,-7.275,0.0393,0.0916,0.00211,0.0562,0.843,117.399,207267,7,0,4
5LNiqEqpDc8TuqPy79kDBu,Edge of Seventeen - 2016 Remaster,7crPfGd2k81ekOoSqQKWWz,Stevie Nicks,37i9dQZF1DWXRqgorJj26U,Rock Classics,heartland rock,0.591,0.804,-7.299,0.0454,0.327,5.98e-06,0.0818,0.658,111.457,329413,0,1,4
3QZ7uX97s82HFYSmQUAN1D,Tom Sawyer,2Hkut4rAAyrQxRdof7FVJq,Rush,37i9dQZF1DWXRqgorJj26U,Rock Classics,"album rock,canadian metal,classic canadian rock,classic rock,hard rock,progressive rock,rock",0.536,0.901,-7.211,0.0374,0.00145,0.0186,0.06,0.666,87.559,276880,9,1,4
1OxcIUqVmVYxT6427tbhDW,Fly Away,5gznATMVO85ZcLTkE9ULU7,Lenny Kravitz,37i9dQZF1DWXRqgorJj26U,Rock Classics,"permanent wave,rock",0.587,0.872,-5.066,0.0484,0.018,0,0.622,0.735,159.925,221333,7,1,4
1oYYd2gnWZYrt89EBXdFiO,Message In A Bottle,5NGO30tJxFlKixkPSgXcFE,The Police,37i9dQZF1DWXRqgorJj26U,Rock Classics,"album rock,classic rock,permanent wave,rock",0.577,0.808,-7.04,0.039,0.0338,1.33e-05,0.221,0.869,151.008,290280,1,0,4
54bm2e3tk8cliUz3VSdCPZ,Master of Puppets (Remastered),2ye2Wgw4gimLv2eAKyk1NB,Metallica,37i9dQZF1DWXRqgorJj26U,Rock Classics,"hard rock,metal,old school thrash,rock,thrash metal",0.539,0.828,-9.108,0.035,0.00067,0.421,0.154,0.562,105.25,515387,4,0,4
5QTxFnGygVM4jFQiBovmRo,(Don't Fear) The Reaper,00tVTdpEhQQw1bqdu8RCx2,Blue Öyster Cult,37i9dQZF1DWXRqgorJj26U,Rock Classics,"album rock,classic rock,glam metal,hard rock,progressive rock,rock",0.333,0.927,-8.55,0.0733,0.0029,0.000208,0.297,0.385,141.466,308120,9,0,4
6eN1f9KNmiWEhpE2RhQqB5,Paradise City,3qm84nBOXUEQ2vnTfUTTFC,Guns N' Roses,37i9dQZF1DWXRqgorJj26U,Rock Classics,"glam metal,hard rock,rock",0.268,0.98,-5.958,0.103,0.0192,0.00709,0.182,0.395,100.315,405600,11,1,4
73TxYZd0lBCVRrHawrAglA,Sweet Emotion,7Ey4PD4MYsKc5I2dolUwbH,Aerosmith,37i9dQZF1DWXRqgorJj26U,Rock Classics,"album rock,classic rock,hard rock,rock",0.379,0.76,-10.961,0.0378,0.00298,0.0296,0.104,0.491,99.436,274088,9,1,4
0RO9W1xJoUEpq5MEelddFb,Stairway to Heaven - Remaster,36QJpDe2go2KgaRleHCDTp,Led Zeppelin,37i9dQZF1DWXRqgorJj26U,Rock Classics,"album rock,classic rock,hard rock,rock",0.338,0.34,-12.049,0.0339,0.58,0.0032,0.116,0.197,82.433,482830,9,0,4
57bgtoPSgt236HzfBOd8kj,Thunderstruck,711MCceyCBcFnzjGY4Q7Un,AC/DC,37i9dQZF1DWXRqgorJj26U,Rock Classics,"australian rock,hard rock,rock",0.502,0.89,-5.175,0.0364,0.000147,0.0117,0.217,0.259,133.52,292880,4,1,4
7tFiyTwD0nx5a1eklYtX2J,Bohemian Rhapsody - Remastered 2011,1dfeR4HaWDbWqFHLkxsg1d,Queen,37i9dQZF1DWXRqgorJj26U,Rock Classics,"classic rock,glam rock,rock",0.392,0.402,-9.961,0.0536,0.288,0,0.243,0.228,143.883,354320,0,0,4
3d9DChrdc6BOeFsbrZ3Is0,Under the Bridge,0L8ExT028jH3ddEcZwqJJ5,Red Hot Chili Peppers,37i9dQZF1DWXRqgorJj26U,Rock Classics,"alternative rock,funk metal,funk rock,permanent wave,rock",0.559,0.345,-13.496,0.0459,0.0576,0.000105,0.141,0.458,84.581,264307,4,1,4
4gvea7UlDkAvsJBPZAd4oB,The Boys Of Summer,5dbuFbrHa1SJlQhQX9OUJ2,Don Henley,37i9dQZF1DWXRqgorJj26U,Rock Classics,"album rock,classic rock,heartland rock,mellow gold,singer-songwriter,soft rock,yacht rock",0.516,0.549,-13.741,0.0373,0.501,0.00572,0.184,0.907,176.941,288733,6,1,4
0rmGAIH9LNJewFw7nKzZnc,You Give Love A Bad Name,58lV9VcRSjABbAbfWS6skp,Bon Jovi,37i9dQZF1DWXRqgorJj26U,Rock Classics,"glam metal,rock",0.541,0.96,-2.947,0.0505,0.0663,2.25e-06,0.344,0.812,122.803,222707,0,0,4
6L89mwZXSOwYl76YXfX13s,Basket Case,7oPftvlwr6VrsViSDV7fJY,Green Day,37i9dQZF1DWXRqgorJj26U,Rock Classics,"modern rock,permanent wave,punk,rock",0.442,0.943,-3.205,0.0602,0.00293,8.71e-06,0.091,0.781,85.064,181533,3,1,4
51H2y6YrNNXcy3dfc3qSbA,When Doves Cry,5a2EaR3hamoenG9rDuVn8j,Prince,37i9dQZF1DWXRqgorJj26U,Rock Classics,"funk,funk rock,minneapolis sound,rock,synth funk",0.729,0.989,-4.613,0.049,0.0102,4.45e-05,0.443,0.84,126.47,352906,9,0,4
20OFwXhEXf12DzwXmaV7fj,Bad Moon Rising,3IYUhFvPQItj6xySrBmZkd,Creedence Clearwater Revival,37i9dQZF1DWXRqgorJj26U,Rock Classics,"classic rock,country rock,rock,southern rock,swamp rock",0.508,0.774,-5.973,0.0321,0.0586,4.87e-06,0.063,0.942,178.946,141600,2,1,4
2EoOZnxNgtmZaD8uUmz2nD,Black Hole Sun,5xUf6j4upBrXZPg6AI4MRK,Soundgarden,37i9dQZF1DWXRqgorJj26U,Rock Classics,"alternative metal,alternative rock,classic rock,grunge,hard rock,nu metal,rock",0.35,0.828,-5.373,0.041,0.000217,0.000161,0.0774,0.147,105.435,318587,6,1,4
5eU8qMd0TpaLqTGDZJaLDs,Need You Tonight,1eClJfHLoDI4rZe5HxzBFv,INXS,37i9dQZF1DWXRqgorJj26U,Rock Classics,"australian rock,dance rock,funk rock,new romantic,new wave,rock",0.801,0.723,-4.985,0.0689,0.0713,0.154,0.0675,0.883,109.03,180518,10,0,4
4c4jJJoaiY21t2TyRZgdWS,Magic Carpet Ride,1WRM9i067hd2ujxxi8FI3m,Steppenwolf,37i9dQZF1DWXRqgorJj26U,Rock Classics,"acid rock,album rock,blues rock,british blues,classic canadian rock,classic rock,hard rock,proto-metal,rock,singer-songwriter,soft rock",0.64,0.651,-14.981,0.0517,0.142,0.28,0.0341,0.801,111.676,271573,4,0,4
1hHGUdFaiJHw9hVZGJWYO2,Midnight Rider,4wQ3PyMz3WwJGI5uEqHUVR,Allman Brothers Band,37i9dQZF1DWXRqgorJj26U,Rock Classics,"album rock,blues rock,classic rock,country rock,double drumming,electric blues,folk rock,hard rock,heartland rock,jam band,mellow gold,rock,singer-songwriter,soft rock,southern rock",0.585,0.532,-9.673,0.0268,0.209,0.00797,0.227,0.68,94.461,180067,7,1,4
5tVA6TkbaAH9QMITTQRrNv,Free Fallin',2UZMlIwnkgAEDBsw1Rejkn,Tom Petty,37i9dQZF1DWXRqgorJj26U,Rock Classics,"album rock,classic rock,hard rock,heartland rock,mellow gold,rock,singer-songwriter,soft rock",0.623,0.449,-13.333,0.0253,0.212,0,0.0613,0.572,84.383,256000,5,1,4
2EqlS6tkEnglzr7tkKAAYD,Come Together - Remastered 2009,3WrFJ7ztbogyGnTHbHJFl2,The Beatles,37i9dQZF1DWXRqgorJj26U,Rock Classics,"beatlesque,british invasion,classic rock,merseybeat,psychedelic rock,rock",0.533,0.376,-11.913,0.0393,0.0302,0.248,0.0926,0.187,165.007,259947,9,0,4
3q9npStSssk7sZWotiNQLK,November Rain - 2022 Version,3qm84nBOXUEQ2vnTfUTTFC,Guns N' Roses,37i9dQZF1DWXRqgorJj26U,Rock Classics,"glam metal,hard rock,rock",0.252,0.797,-3.877,0.0328,0.00458,0.424,0.344,0.199,77.972,535733,11,1,4
5Th6EdNVhxp0TPX41ZLZk6,One Way Or Another - Remastered 2001,4tpUmLEVLCGFr93o8hFFIB,Blondie,37i9dQZF1DWXRqgorJj26U,Rock Classics,"candy pop,new wave pop,permanent wave,power pop,rock",0.45,0.877,-6.403,0.0532,0.0118,4.95e-05,0.0699,0.896,162.477,212707,9,1,4
0cKk8BKEi7zXbdrYdyqBP5,Behind Blue Eyes,67ea9eGLXYMsO2eYQRui3w,The Who,37i9dQZF1DWXRqgorJj26U,Rock Classics,"album rock,british invasion,classic rock,hard rock,rock",0.394,0.622,-8.258,0.0336,0.213,4.45e-05,0.0892,0.342,126.844,221427,4,0,4
6ToM0uwxtPKo9CMpbPGYvM,Break on Through (To the Other Side),22WZ7M8sxp5THdruNY3gXt,The Doors,37i9dQZF1DWXRqgorJj26U,Rock Classics,"acid rock,album rock,classic rock,hard rock,psychedelic rock,rock",0.421,0.751,-9.584,0.0472,0.2,0,0.17,0.789,89.839,145867,9,1,4
1qOU8KzFifXE9YrgjVwYvc,Here I Go Again - 2018 Remaster,3UbyYnvNIT5DFXU4WgiGpP,Whitesnake,37i9dQZF1DWXRqgorJj26U,Rock Classics,"album rock,british blues,classic rock,glam metal,hard rock,metal,rock",0.292,0.823,-6.763,0.0407,0.0117,7.79e-05,0.155,0.244,89.939,275395,7,1,4
4DMKwE2E2iYDKY01C335Uw,Carry on Wayward Son,2hl0xAkS2AIRAu23TVMBG1,Kansas,37i9dQZF1DWXRqgorJj26U,Rock Classics,"album rock,classic rock,hard rock,heartland rock,mellow gold,progressive rock,rock,soft rock",0.482,0.786,-5.735,0.032,0.00321,8.88e-05,0.446,0.793,126.755,323000,7,1,4
6mFkJmJqdDVQ1REhVfGgd1,Wish You Were Here,0k17h0D3J5VfsdmQ1iZtE9,Pink Floyd,37i9dQZF1DWXRqgorJj26U,Rock Classics,"album rock,art rock,classic rock,progressive rock,psychedelic rock,rock,symphonic rock",0.481,0.262,-15.73,0.0414,0.735,0.0114,0.832,0.375,122.861,334744,7,1,4
11LmqTE2naFULdEP94AUBa,Heart-Shaped Box,6olE6TJLqED3rqDCT0FyPh,Nirvana,37i9dQZF1DWXRqgorJj26U,Rock Classics,"grunge,permanent wave,rock",0.256,0.641,-10.283,0.0552,0.199,0.0329,0.0853,0.382,203.006,281160,1,1,4
0Puj4YlTm6xNzDDADXHMI9,Sabotage,03r4iKL2g2442PT9n2UKsx,Beastie Boys,37i9dQZF1DWXRqgorJj26U,Rock Classics,"alternative rock,east coast hip hop,golden age hip hop,hip hop,old school hip hop,rap,rap rock,rock",0.324,0.938,-7.332,0.102,0.032,0.0321,0.0961,0.543,168.131,178440,6,0,4
2HXixVqzzm9rEUIMAWzshl,I Hate Myself for Loving You,1Fmb52lZ6Jv7FMWXXTPO3K,Joan Jett & the Blackhearts,37i9dQZF1DWXRqgorJj26U,Rock Classics,"glam punk,rock",0.611,0.882,-11.225,0.0538,0.0847,1.08e-06,0.192,0.605,117.932,246800,9,1,4
57iDDD9N9tTWe75x6qhStw,Bitter Sweet Symphony,2cGwlqi3k18jFpUyTrsR84,The Verve,37i9dQZF1DWXRqgorJj26U,Rock Classics,"britpop,permanent wave,rock,shoegaze",0.356,0.917,-6.006,0.0479,0.0335,0,0.406,0.518,171.176,357267,9,1,4
1L94M3KIu7QluZe63g64rv,Alive,1w5Kfo2jwwIPruYS2UWh56,Pearl Jam,37i9dQZF1DWXRqgorJj26U,Rock Classics,"alternative metal,alternative rock,grunge,permanent wave,rock",0.284,0.875,-6.069,0.0422,0.00752,0.000461,0.402,0.595,75.009,340907,11,0,4
5PntSbMHC1ud6Vvl8x56qd,Loser,3vbKDsSS70ZX9D2OcvbZmS,Beck,37i9dQZF1DWXRqgorJj26U,Rock Classics,"alternative rock,anti-folk,permanent wave,rock",0.654,0.611,-10.45,0.119,0.0337,0.000178,0.405,0.786,85.387,235000,2,1,4
3KPwt1LBpt1jVSHz8GXERo,Feel like Makin' Love - 2015 Remaster,5AEG63ajney2BoDXi0Vb84,Bad Company,37i9dQZF1DWXRqgorJj26U,Rock Classics,"album rock,classic rock,country rock,glam metal,hard rock,mellow gold,rock,singer-songwriter,soft rock,southern rock",0.543,0.529,-9.717,0.0301,0.326,0.00269,0.709,0.746,85.126,313840,7,1,4
0wJoRiX5K5BxlqZTolB2LD,Purple Haze,776Uo845nYHJpNaStv1Ds4,Jimi Hendrix,37i9dQZF1DWXRqgorJj26U,Rock Classics,"acid rock,album rock,classic rock,hard rock,proto-metal,psychedelic rock,rock",0.533,0.905,-5.27,0.0754,0.00876,0.578,0.0698,0.486,108.9,170813,2,1,4
6imjJij6aCM0IbbODUzJQn,Kickstart My Heart,0cc6vw3VN8YlIcvr1v7tBL,Mötley Crüe,37i9dQZF1DWXRqgorJj26U,Rock Classics,"album rock,alternative metal,glam metal,hard rock,metal,rock,sleaze rock",0.465,0.977,-3.839,0.175,0.00111,0.00298,0.201,0.233,89.535,284027,7,0,4
6NvRxjfYkkT2SpirAlmsjH,No One Knows,4pejUc4iciQfgdX6OKulQn,Queens of the Stone Age,37i9dQZF1DWXRqgorJj26U,Rock Classics,"alternative metal,alternative rock,grunge,modern rock,nu metal,palm desert scene,rock,stoner metal,stoner rock",0.507,0.588,-4.881,0.0641,0.0359,0.000129,0.373,0.637,170.889,278707,0,1,4
5QLHGv0DfpeXLNFo7SFEy1,1979 - Remastered 2012,40Yq4vzPs9VNUrIBG5Jr2i,The Smashing Pumpkins,37i9dQZF1DWXRqgorJj26U,Rock Classics,"alternative metal,alternative rock,grunge,permanent wave,rock,spacegrunge",0.767,0.787,-9.897,0.0331,0.0163,0.583,0.0513,0.964,126.879,266200,3,1,4
1bp2IO61zbQrbWNmKKxg3f,The Joker,6QtGlUje9TIkLrgPZrESuk,Steve Miller Band,37i9dQZF1DWXRqgorJj26U,Rock Classics,"album rock,classic rock,hard rock,heartland rock,mellow gold,rock,singer-songwriter,soft rock",0.596,0.448,-9.616,0.0396,0.365,5.3e-06,0.206,0.796,83.293,264504,5,1,4
4alHo6RGd0D3OUbTPExTHN,Just What I Needed,6DCIj8jNaNpBz8e5oKFPtp,The Cars,37i9dQZF1DWXRqgorJj26U,Rock Classics,"album rock,classic rock,hard rock,mellow gold,new romantic,new wave,new wave pop,permanent wave,power pop,rock,singer-songwriter,soft rock,synthpop",0.619,0.579,-9.307,0.0473,0.0152,6.4e-05,0.0858,0.69,127.224,225627,4,1,4
1QEEqeFIZktqIpPI4jSVSF,More Than a Feeling,29kkCKKGXheHuoO829FxWK,Boston,37i9dQZF1DWXRqgorJj26U,Rock Classics,"album rock,classic rock,glam metal,hard rock,mellow gold,rock,soft rock",0.377,0.681,-8.039,0.0298,0.00088,0.0023,0.0504,0.285,108.789,285133,7,1,4
6VoIBz0VhCyz7OdEoRYDiA,Say It Ain't So,3jOstUTkEu2JkjvRdBA5Gu,Weezer,37i9dQZF1DWXRqgorJj26U,Rock Classics,"alternative rock,modern power pop,modern rock,permanent wave,rock",0.634,0.551,-7.136,0.0352,0.00737,1.82e-05,0.07,0.453,151.779,258827,3,1,4
59WN2psjkt1tyaxjspN8fp,Killing In The Name,2d0hyoQ5ynDBnkvAbJKORj,Rage Against The Machine,37i9dQZF1DWXRqgorJj26U,Rock Classics,"alternative metal,alternative rock,conscious hip hop,funk metal,hard rock,nu metal,political hip hop,post-grunge,rap metal,rap rock,rock",0.466,0.833,-4.215,0.304,0.0266,0,0.0327,0.661,88.785,313573,7,1,4
2PzU4IB8Dr6mxV3lHuaG34,(I Can't Get No) Satisfaction - Mono Version,22bE4uQ6baNwSHPVcDxLCe,The Rolling Stones,37i9dQZF1DWXRqgorJj26U,Rock Classics,"album rock,british invasion,classic rock,rock",0.723,0.863,-7.89,0.0338,0.0383,0.0317,0.128,0.931,136.302,222813,2,1,4
78JmElAFmrPNhLjovDR9Jm,All Day and All of the Night,1SQRv42e4PjEYfPhS0Tk9E,The Kinks,37i9dQZF1DWXRqgorJj26U,Rock Classics,"album rock,art rock,british invasion,classic rock,folk rock,glam rock,protopunk,psychedelic rock,rock,singer-songwriter",0.551,0.86,-7.839,0.0796,0.262,4.57e-06,0.0558,0.723,136.921,141507,7,1,4
